dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,metric,clean_metric,mPC_metric,predicted_mPC,CSI_ER,CSI_ER_ci_low,CSI_ER_ci_high,bootstrap_success_rate,status,n_unique_configs,cv_r2,slope,support_min,support_max,target_in_support,bootstrap_ci_low,bootstrap_ci_high,reasons
UT_HAR,autocorrelation__extra_trees__small__frac_0.40,autocorrelation__extra_trees__small__frac_0.40,autocorrelation__extra_trees__small__frac_0.40__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.4,small,accuracy,0.4558232931726907,0.41562751004016063,0.49706397798478896,-0.08143646794462833,-0.23106024812153997,0.035524904643185064,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23106024812153997,0.035524904643185064,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_0.60,autocorrelation__extra_trees__small__frac_0.60,autocorrelation__extra_trees__small__frac_0.60__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.6,small,accuracy,0.4477911646586345,0.4132078313253012,0.4929988533619769,-0.07979102203667571,-0.2312609506435506,0.03840092060179528,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2312609506435506,0.03840092060179528,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_0.80,autocorrelation__extra_trees__small__frac_0.80,autocorrelation__extra_trees__small__frac_0.80__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.8,small,accuracy,0.4367469879518072,0.4089508032128514,0.48739251325101124,-0.07844171003815986,-0.23244898056058047,0.04159358404715042,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23244898056058047,0.04159358404715042,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_1.00,autocorrelation__extra_trees__small__frac_1.00,autocorrelation__extra_trees__small__frac_1.00__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,1.0,small,accuracy,0.4337349397590361,0.4099046184738956,0.48585973937824567,-0.07595512090435008,-0.23065428670458318,0.044573582872639156,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23065428670458318,0.044573582872639156,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.20,autocorrelation__hist_gradient_boosting__large__frac_0.20,autocorrelation__hist_gradient_boosting__large__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.2,large,accuracy,0.4337349397590361,0.39436244979919677,0.48585973937824567,-0.0914972895790489,-0.246196455379282,0.029031414197940336,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.246196455379282,0.029031414197940336,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.40,autocorrelation__hist_gradient_boosting__large__frac_0.40,autocorrelation__hist_gradient_boosting__large__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.4,large,accuracy,0.4518072289156626,0.4145983935742971,0.49503259925677334,-0.08043420568247622,-0.23098117546260066,0.037077556340010594,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23098117546260066,0.037077556340010594,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.60,autocorrelation__hist_gradient_boosting__large__frac_0.60,autocorrelation__hist_gradient_boosting__large__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.6,large,accuracy,0.4889558232931726,0.43661144578313243,0.5137532823015272,-0.07714183651839474,-0.21913415903224986,0.03475040529719439,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21913415903224986,0.03475040529719439,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.80,autocorrelation__hist_gradient_boosting__large__frac_0.80,autocorrelation__hist_gradient_boosting__large__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.8,large,accuracy,0.4949799196787148,0.44325803212851406,0.5167784656098571,-0.07352043348134302,-0.21412103156061116,0.037656451519209835,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21412103156061116,0.037656451519209835,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_1.00,autocorrelation__hist_gradient_boosting__large__frac_1.00,autocorrelation__hist_gradient_boosting__large__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,1.0,large,accuracy,0.4969879518072289,0.44383032128514055,0.5177864922625037,-0.07395617097736318,-0.2140924899500924,0.036978909065710885,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2140924899500924,0.036978909065710885,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.20,autocorrelation__hist_gradient_boosting__medium__frac_0.20,autocorrelation__hist_gradient_boosting__medium__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.2,medium,accuracy,0.4477911646586345,0.40211345381526103,0.4929988533619769,-0.09088539954671587,-0.24235532815359076,0.027306543091755113,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.24235532815359076,0.027306543091755113,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.40,autocorrelation__hist_gradient_boosting__medium__frac_0.40,autocorrelation__hist_gradient_boosting__medium__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.4,medium,accuracy,0.463855421686747,0.42026104417670684,0.5011202776711061,-0.08085923349439927,-0.22863574830200942,0.03468251065843872,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.22863574830200942,0.03468251065843872,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.60,autocorrelation__hist_gradient_boosting__medium__frac_0.60,autocorrelation__hist_gradient_boosting__medium__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.6,medium,accuracy,0.4939759036144578,0.4382831325301205,0.5162743893078917,-0.07799125677777119,-0.21882392289525016,0.03330613536911894,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21882392289525016,0.03330613536911894,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.80,autocorrelation__hist_gradient_boosting__medium__frac_0.80,autocorrelation__hist_gradient_boosting__medium__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.8,medium,accuracy,0.4989959839357429,0.446285140562249,0.5187943669180344,-0.07250922635578538,-0.21218107026936084,0.03802181063282803,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21218107026936084,0.03802181063282803,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_1.00,autocorrelation__hist_gradient_boosting__medium__frac_1.00,autocorrelation__hist_gradient_boosting__medium__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,1.0,medium,accuracy,0.4989959839357429,0.4453112449799196,0.5187943669180344,-0.07348312193811479,-0.21315496585169025,0.03704791505049862,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21315496585169025,0.03704791505049862,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.20,autocorrelation__hist_gradient_boosting__small__frac_0.20,autocorrelation__hist_gradient_boosting__small__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.2,small,accuracy,0.4608433734939759,0.40934236947791164,0.4996001181001452,-0.09025774862223357,-0.23872714346161616,0.02581874959729252,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23872714346161616,0.02581874959729252,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.40,autocorrelation__hist_gradient_boosting__small__frac_0.40,autocorrelation__hist_gradient_boosting__small__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.4,small,accuracy,0.4759036144578313,0.4230823293172691,0.5071909655444443,-0.08410863622717524,-0.22911130846618796,0.029551979398586354,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.22911130846618796,0.029551979398586354,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.60,autocorrelation__hist_gradient_boosting__small__frac_0.60,autocorrelation__hist_gradient_boosting__small__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.6,small,accuracy,0.4919678714859438,0.44023594377510034,0.5152660987898803,-0.07503015501477994,-0.21632681810237567,0.03650746080865369,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21632681810237567,0.03650746080865369,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.80,autocorrelation__hist_gradient_boosting__small__frac_0.80,autocorrelation__hist_gradient_boosting__small__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.8,small,accuracy,0.4899598393574297,0.4419879518072289,0.5142576084215759,-0.07226965661434698,-0.21403013641522553,0.03950503463892705,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21403013641522553,0.03950503463892705,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_1.00,autocorrelation__hist_gradient_boosting__small__frac_1.00,autocorrelation__hist_gradient_boosting__small__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,1.0,small,accuracy,0.4889558232931726,0.4420030120481927,0.5137532823015272,-0.07175027025333447,-0.2137425927671896,0.04014197156225466,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2137425927671896,0.04014197156225466,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.20,autocorrelation__knn__large__frac_0.20,autocorrelation__knn__large__frac_0.20__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,large,accuracy,0.3303212851405622,0.30654116465863457,0.4316428254208997,-0.12510166076226514,-0.3052230504187581,0.009170557527840436,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.3052230504187581,0.009170557527840436,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.40,autocorrelation__knn__large__frac_0.40,autocorrelation__knn__large__frac_0.40__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,large,accuracy,0.3463855421686747,0.3192419678714859,0.44033440486124104,-0.12109243698975514,-0.29713782127004473,0.011634252103851996,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.29713782127004473,0.011634252103851996,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.60,autocorrelation__knn__large__frac_0.60,autocorrelation__knn__large__frac_0.60__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,large,accuracy,0.3714859437751004,0.33337349397590366,0.4536801114430542,-0.12030661746715055,-0.2900324956513248,0.009556093313808049,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2900324956513248,0.009556093313808049,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.80,autocorrelation__knn__large__frac_0.80,autocorrelation__knn__large__frac_0.80__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,large,accuracy,0.3835341365461847,0.3411997991967871,0.45999863734121377,-0.11879883814442666,-0.2855086654268412,0.00955109141277725,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2855086654268412,0.00955109141277725,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_1.00,autocorrelation__knn__large__frac_1.00,autocorrelation__knn__large__frac_1.00__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,large,accuracy,0.3755020080321285,0.34090863453815257,0.45579205599723877,-0.1148834214590862,-0.283602854517036,0.014526530527023582,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.283602854517036,0.014526530527023582,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.20,autocorrelation__knn__medium__frac_0.20,autocorrelation__knn__medium__frac_0.20__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,medium,accuracy,0.4116465863453815,0.3776255020080321,0.47456123338619577,-0.09693573137816369,-0.25670989519397047,0.027140612767667292,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.25670989519397047,0.027140612767667292,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.40,autocorrelation__knn__medium__frac_0.40,autocorrelation__knn__medium__frac_0.40__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,medium,accuracy,0.4226907630522088,0.38748493975903614,0.48022404664286394,-0.0927391068838278,-0.24997531526655586,0.02941017862080139,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.24997531526655586,0.02941017862080139,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.60,autocorrelation__knn__medium__frac_0.60,autocorrelation__knn__medium__frac_0.60__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,medium,accuracy,0.4447791164658634,0.4039809236947791,0.4914718927063878,-0.08749096901160869,-0.2396529944077825,0.03120775761990852,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2396529944077825,0.03120775761990852,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.80,autocorrelation__knn__medium__frac_0.80,autocorrelation__knn__medium__frac_0.80__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,medium,accuracy,0.4447791164658634,0.4085441767068273,0.4914718927063878,-0.0829277159995605,-0.23508974139573433,0.03577101063195671,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23508974139573433,0.03577101063195671,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_1.00,autocorrelation__knn__medium__frac_1.00,autocorrelation__knn__medium__frac_1.00__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,medium,accuracy,0.4497991967871486,0.4129116465863453,0.4940160323362694,-0.08110438574992407,-0.23211286076479415,0.036748103745540474,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.23211286076479415,0.036748103745540474,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.20,autocorrelation__knn__small__frac_0.20,autocorrelation__knn__small__frac_0.20__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,small,accuracy,0.4367469879518072,0.39295180722891565,0.48739251325101124,-0.09444070602209559,-0.2484479765445162,0.025594588063214695,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2484479765445162,0.025594588063214695,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.40,autocorrelation__knn__small__frac_0.40,autocorrelation__knn__small__frac_0.40__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,small,accuracy,0.4578313253012048,0.4139959839357429,0.49807883010345727,-0.08408284616771439,-0.2332449298660601,0.03252553589465942,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2332449298660601,0.03252553589465942,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.60,autocorrelation__knn__small__frac_0.60,autocorrelation__knn__small__frac_0.60__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,small,accuracy,0.4698795180722891,0.4270130522088353,0.5041574789467501,-0.07714442673791483,-0.22353452589958686,0.037351849146960346,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.22353452589958686,0.037351849146960346,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.80,autocorrelation__knn__small__frac_0.80,autocorrelation__knn__small__frac_0.80__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,small,accuracy,0.4809236947791164,0.4344929718875502,0.5097164137886513,-0.07522344190110108,-0.21906903332098038,0.03773301349095608,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21906903332098038,0.03773301349095608,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_1.00,autocorrelation__knn__small__frac_1.00,autocorrelation__knn__small__frac_1.00__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,small,accuracy,0.4769076305220883,0.43804718875502,0.5076962225607304,-0.06964903380571041,-0.21442035831323628,0.043871314810201,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21442035831323628,0.043871314810201,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.20,autocorrelation__lda__large__frac_0.20,autocorrelation__lda__large__frac_0.20__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.2,large,accuracy,0.4457831325301205,0.4112048192771084,0.4919810419600499,-0.08077622268294149,-0.2327075592878894,0.0377538958769647,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2327075592878894,0.0377538958769647,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.40,autocorrelation__lda__large__frac_0.40,autocorrelation__lda__large__frac_0.40__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.4,large,accuracy,0.4688755020080321,0.4334738955823293,0.5036515509938381,-0.07017765541150878,-0.21679888962356086,0.04446647502204609,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21679888962356086,0.04446647502204609,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.60,autocorrelation__lda__large__frac_0.60,autocorrelation__lda__large__frac_0.60__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.6,large,accuracy,0.4859437751004016,0.4411847389558233,0.5122399513985132,-0.07105521244268992,-0.2137428098677755,0.04119002688794959,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.2137428098677755,0.04119002688794959,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.80,autocorrelation__lda__large__frac_0.80,autocorrelation__lda__large__frac_0.80__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.8,large,accuracy,0.4809236947791164,0.44099899598393566,0.5097164137886513,-0.06871741780471563,-0.21256300922459492,0.04423903758734153,1.0,OUT_OF_SUPPORT,54,0.3544011422552711,0.502442978788179,0.679718875502008,0.9919678714859438,False,-0.21256300922459492,0.04423903758734153,['target clean metric outside reference support']
