dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,metric,clean_metric,mPC_metric,predicted_mPC,CSI_ER,CSI_ER_ci_low,CSI_ER_ci_high,bootstrap_success_rate,status,n_unique_configs,cv_r2,slope,support_min,support_max,target_in_support,bootstrap_ci_low,bootstrap_ci_high,reasons
UT_HAR,autocorrelation__extra_trees__small__frac_0.20,autocorrelation__extra_trees__small__frac_0.20,autocorrelation__extra_trees__small__frac_0.20__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.2,small,macro_f1,0.3178369327636136,0.2625603283827185,0.3495658837257355,-0.08700555534301702,-0.2961552199861197,0.025191188111461375,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2961552199861197,0.025191188111461375,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_0.40,autocorrelation__extra_trees__small__frac_0.40,autocorrelation__extra_trees__small__frac_0.40__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.4,small,macro_f1,0.2775869649025062,0.24625162837382336,0.32462497251470673,-0.07837334414088337,-0.29824328626140534,0.03548726150497096,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.29824328626140534,0.03548726150497096,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_0.60,autocorrelation__extra_trees__small__frac_0.60,autocorrelation__extra_trees__small__frac_0.60__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.6,small,macro_f1,0.2662219700754877,0.2375549084956447,0.31741837385394567,-0.07986346535830097,-0.3027697943166183,0.03408297575966984,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.3027697943166183,0.03408297575966984,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_0.80,autocorrelation__extra_trees__small__frac_0.80,autocorrelation__extra_trees__small__frac_0.80__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,0.8,small,macro_f1,0.2548219425185499,0.23139598129130223,0.3101024520642342,-0.07870647077293197,-0.30451222144354034,0.03537673872062197,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.30451222144354034,0.03537673872062197,['target clean metric outside reference support']
UT_HAR,autocorrelation__extra_trees__small__frac_1.00,autocorrelation__extra_trees__small__frac_1.00,autocorrelation__extra_trees__small__frac_1.00__seed3407,autocorrelation__extra_trees__small,autocorrelation,tree_ensemble,classical,tree_ensemble,True,3407,1.0,small,macro_f1,0.236657525390148,0.22405371154058473,0.2982423074874606,-0.07418859594687588,-0.30431362127833617,0.04000867434332311,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.30431362127833617,0.04000867434332311,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.20,autocorrelation__hist_gradient_boosting__large__frac_0.20,autocorrelation__hist_gradient_boosting__large__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.2,large,macro_f1,0.3273372945139497,0.2894013938641833,0.3553426564803397,-0.0659412626161564,-0.27249800688119163,0.045830479043155466,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.27249800688119163,0.045830479043155466,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.40,autocorrelation__hist_gradient_boosting__large__frac_0.40,autocorrelation__hist_gradient_boosting__large__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.4,large,macro_f1,0.33145629473189,0.2969993471283975,0.3578362524842542,-0.06083690535585673,-0.2662674723830336,0.05057625452928647,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2662674723830336,0.05057625452928647,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.60,autocorrelation__hist_gradient_boosting__large__frac_0.60,autocorrelation__hist_gradient_boosting__large__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.6,large,macro_f1,0.3527856436107814,0.30875636927691874,0.370653988989448,-0.06189761971252927,-0.26147644280661025,0.04781821856654007,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26147644280661025,0.04781821856654007,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.80,autocorrelation__hist_gradient_boosting__large__frac_0.80,autocorrelation__hist_gradient_boosting__large__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,0.8,large,macro_f1,0.3541109427571909,0.3097854094877407,0.37144564154379034,-0.061660232056049646,-0.26087430477784845,0.04798834016244267,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26087430477784845,0.04798834016244267,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_1.00,autocorrelation__hist_gradient_boosting__large__frac_1.00,autocorrelation__hist_gradient_boosting__large__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__large,autocorrelation,boosting,classical,boosting,True,3407,1.0,large,macro_f1,0.3558419289051285,0.3122126605510786,0.3724788569916343,-0.0602661964405557,-0.2590036549354502,0.04932574018348497,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2590036549354502,0.04932574018348497,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.20,autocorrelation__hist_gradient_boosting__medium__frac_0.20,autocorrelation__hist_gradient_boosting__medium__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.2,medium,macro_f1,0.3445513248813369,0.29568538205667977,0.3657233703371069,-0.07003798828042712,-0.2718799934147695,0.04028952341526922,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2718799934147695,0.04028952341526922,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.40,autocorrelation__hist_gradient_boosting__medium__frac_0.40,autocorrelation__hist_gradient_boosting__medium__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.4,medium,macro_f1,0.3426224008490154,0.30472853374175457,0.3645652523076991,-0.059836718565944524,-0.2622081299595536,0.05066550311913097,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2622081299595536,0.05066550311913097,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.60,autocorrelation__hist_gradient_boosting__medium__frac_0.60,autocorrelation__hist_gradient_boosting__medium__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.6,medium,macro_f1,0.3683184089934171,0.31704572594556557,0.37990167685231646,-0.06285595090675089,-0.2581696628952332,0.04628932754927741,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2581696628952332,0.04628932754927741,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.80,autocorrelation__hist_gradient_boosting__medium__frac_0.80,autocorrelation__hist_gradient_boosting__medium__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,0.8,medium,macro_f1,0.3671685534371459,0.3233529477833708,0.3792192733678358,-0.05586632558446497,-0.2514951896407281,0.05332330303820629,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2514951896407281,0.05332330303820629,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_1.00,autocorrelation__hist_gradient_boosting__medium__frac_1.00,autocorrelation__hist_gradient_boosting__medium__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__medium,autocorrelation,boosting,classical,boosting,True,3407,1.0,medium,macro_f1,0.3686424539680871,0.3219409936677641,0.3800939283739221,-0.05815293470615801,-0.2533778116776485,0.05097347938352623,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2533778116776485,0.05097347938352623,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.20,autocorrelation__hist_gradient_boosting__small__frac_0.20,autocorrelation__hist_gradient_boosting__small__frac_0.20__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.2,small,macro_f1,0.3536905485676316,0.3023216441476206,0.37119457958842833,-0.06887293544080775,-0.26820272460778494,0.04078919526936979,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26820272460778494,0.04078919526936979,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.40,autocorrelation__hist_gradient_boosting__small__frac_0.40,autocorrelation__hist_gradient_boosting__small__frac_0.40__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.4,small,macro_f1,0.3514417361933219,0.30770468917563326,0.3698506905059453,-0.06214600133031206,-0.26209455457472747,0.04771675429783825,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26209455457472747,0.04771675429783825,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.60,autocorrelation__hist_gradient_boosting__small__frac_0.60,autocorrelation__hist_gradient_boosting__small__frac_0.60__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.6,small,macro_f1,0.3623458134548812,0.3206435624677074,0.3763534708457264,-0.05570990837801898,-0.25265934026533676,0.05365769663528572,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.25265934026533676,0.05365769663528572,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.80,autocorrelation__hist_gradient_boosting__small__frac_0.80,autocorrelation__hist_gradient_boosting__small__frac_0.80__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,0.8,small,macro_f1,0.3720189265465379,0.3244451834195826,0.3820956291545622,-0.05765044573497957,-0.25194913297898386,0.05127661637058955,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.25194913297898386,0.05127661637058955,['target clean metric outside reference support']
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_1.00,autocorrelation__hist_gradient_boosting__small__frac_1.00,autocorrelation__hist_gradient_boosting__small__frac_1.00__seed3407,autocorrelation__hist_gradient_boosting__small,autocorrelation,boosting,classical,boosting,True,3407,1.0,small,macro_f1,0.3661782687790203,0.3235393119740855,0.37863130539139445,-0.05509199341730897,-0.2509921821258348,0.05413498128992027,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2509921821258348,0.05413498128992027,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.20,autocorrelation__knn__large__frac_0.20,autocorrelation__knn__large__frac_0.20__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,large,macro_f1,0.2680047137591843,0.24251387602254212,0.3185543350240255,-0.0760404590014834,-0.2984721487554102,0.037898019905495954,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2984721487554102,0.037898019905495954,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.40,autocorrelation__knn__large__frac_0.40,autocorrelation__knn__large__frac_0.40__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,large,macro_f1,0.2815872055631755,0.25135357514947804,0.3271424700842902,-0.07578889493481217,-0.29458739668811634,0.038022111041157124,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.29458739668811634,0.038022111041157124,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.60,autocorrelation__knn__large__frac_0.60,autocorrelation__knn__large__frac_0.60__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,large,macro_f1,0.2920430902617435,0.25840620522012403,0.33367925301093654,-0.07527304779081251,-0.29139101857697036,0.03831427347877037,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.29139101857697036,0.03831427347877037,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_0.80,autocorrelation__knn__large__frac_0.80,autocorrelation__knn__large__frac_0.80__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,large,macro_f1,0.3019812138457515,0.2655217715868,0.3398380738287984,-0.07431630224199837,-0.2877796751163684,0.03849507359147537,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2877796751163684,0.03849507359147537,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__large__frac_1.00,autocorrelation__knn__large__frac_1.00,autocorrelation__knn__large__frac_1.00__seed3407,autocorrelation__knn__large,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,large,macro_f1,0.2862051563955955,0.26299389905021103,0.3300370693328156,-0.06704317028260459,-0.28465246620823403,0.046698395558531086,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.28465246620823403,0.046698395558531086,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.20,autocorrelation__knn__medium__frac_0.20,autocorrelation__knn__medium__frac_0.20__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,medium,macro_f1,0.3098475016059484,0.28128872098355756,0.3446784914201745,-0.06338977043661692,-0.2747151556642028,0.04912341125831847,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2747151556642028,0.04912341125831847,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.40,autocorrelation__knn__medium__frac_0.40,autocorrelation__knn__medium__frac_0.40__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,medium,macro_f1,0.321930760519846,0.2929525337338651,0.3520596421801323,-0.05910710844626721,-0.26714022458350817,0.05291237459497557,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26714022458350817,0.05291237459497557,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.60,autocorrelation__knn__medium__frac_0.60,autocorrelation__knn__medium__frac_0.60__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,medium,macro_f1,0.3355035811485644,0.30335014584312747,0.3602803207016562,-0.05693017485852875,-0.2612529773207328,0.05409757740511075,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2612529773207328,0.05409757740511075,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_0.80,autocorrelation__knn__medium__frac_0.80,autocorrelation__knn__medium__frac_0.80__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,medium,macro_f1,0.3290010265161266,0.30500515474108403,0.35635063283798535,-0.05134547809690132,-0.25744748727204153,0.06029615298469688,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.25744748727204153,0.06029615298469688,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__medium__frac_1.00,autocorrelation__knn__medium__frac_1.00,autocorrelation__knn__medium__frac_1.00__seed3407,autocorrelation__knn__medium,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,medium,macro_f1,0.3276257977983237,0.3074368054939344,0.3555175228617601,-0.04808071736782571,-0.25455862140183355,0.06367737278237916,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.25455862140183355,0.06367737278237916,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.20,autocorrelation__knn__small__frac_0.20,autocorrelation__knn__small__frac_0.20__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.2,small,macro_f1,0.3210616796364967,0.28268520901392924,0.3515308186433187,-0.06884560962938946,-0.27711585577062753,0.043212253801775374,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.27711585577062753,0.043212253801775374,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.40,autocorrelation__knn__small__frac_0.40,autocorrelation__knn__small__frac_0.40__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.4,small,macro_f1,0.3397795413326071,0.3005749104175758,0.3628561657888818,-0.06228125537130602,-0.26543239673202507,0.04835658058303517,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.26543239673202507,0.04835658058303517,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.60,autocorrelation__knn__small__frac_0.60,autocorrelation__knn__small__frac_0.60__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.6,small,macro_f1,0.3433784986504487,0.30693182077649306,0.36501935524846296,-0.058087534471969904,-0.2602514633466341,0.052371872510223516,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2602514633466341,0.052371872510223516,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_0.80,autocorrelation__knn__small__frac_0.80,autocorrelation__knn__small__frac_0.80__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,0.8,small,macro_f1,0.3498739494468244,0.3099038988618247,0.36891288614505713,-0.05900898728323245,-0.2593886843171606,0.051051509388321814,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2593886843171606,0.051051509388321814,['target clean metric outside reference support']
UT_HAR,autocorrelation__knn__small__frac_1.00,autocorrelation__knn__small__frac_1.00,autocorrelation__knn__small__frac_1.00__seed3407,autocorrelation__knn__small,autocorrelation,instance_based,classical,instance_based,True,3407,1.0,small,macro_f1,0.3285516569631623,0.30934518098943065,0.3560784852257946,-0.04673330423636396,-0.25295815563201207,0.06494975384784353,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.25295815563201207,0.06494975384784353,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.20,autocorrelation__lda__large__frac_0.20,autocorrelation__lda__large__frac_0.20__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.2,large,macro_f1,0.3017978595581372,0.28095463102774765,0.339724896786777,-0.05877026575902933,-0.2722834237223684,0.05405602614477223,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2722834237223684,0.05405602614477223,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.40,autocorrelation__lda__large__frac_0.40,autocorrelation__lda__large__frac_0.40__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.4,large,macro_f1,0.3191255301914499,0.29442577644930157,0.35035158370880704,-0.05592580725950547,-0.2647241457570127,0.05621610979291365,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.2647241457570127,0.05621610979291365,['target clean metric outside reference support']
UT_HAR,autocorrelation__lda__large__frac_0.60,autocorrelation__lda__large__frac_0.60,autocorrelation__lda__large__frac_0.60__seed3407,autocorrelation__lda__large,autocorrelation,linear_discriminant,classical,linear_discriminant,True,3407,0.6,large,macro_f1,0.3395582965590513,0.30626158275934345,0.3627230424207434,-0.056461459661399926,-0.259673257881673,0.054186765314087476,1.0,OUT_OF_SUPPORT,54,0.413353248639586,0.5875319166001419,0.5413336524190788,0.9853667416509752,False,-0.259673257881673,0.054186765314087476,['target clean metric outside reference support']
