dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,n_corruption_seeds,mPC_family_accuracy,mPC_family_accuracy_std,mPC_family_accuracy_ci_low,mPC_family_accuracy_ci_high,mPC_flat7_accuracy,mPC_flat7_accuracy_std,mPC_flat7_accuracy_ci_low,mPC_flat7_accuracy_ci_high,mPC_family_macro_f1,mPC_family_macro_f1_std,mPC_family_macro_f1_ci_low,mPC_family_macro_f1_ci_high,mPC_flat7_macro_f1,mPC_flat7_macro_f1_std,mPC_flat7_macro_f1_ci_low,mPC_flat7_macro_f1_ci_high,mPC_family_balanced_accuracy,mPC_family_balanced_accuracy_std,mPC_family_balanced_accuracy_ci_low,mPC_family_balanced_accuracy_ci_high,mPC_flat7_balanced_accuracy,mPC_flat7_balanced_accuracy_std,mPC_flat7_balanced_accuracy_ci_low,mPC_flat7_balanced_accuracy_ci_high
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.20,dwt_energy__hist_gradient_boosting__medium__frac_0.20,dwt_energy__hist_gradient_boosting__medium__frac_0.20__seed3407,dwt_energy__hist_gradient_boosting__medium,dwt_energy,boosting,classical,boosting,True,3407,0.2,medium,5,0.37334839357429717,0.0014429347429487584,0.3715567534522203,0.37514003369637405,0.36711990820424556,0.0015235301968373374,0.3652281956086563,0.3690116207998348,0.27092259795381635,0.0015692197154093324,0.26897415432792104,0.27287104157971165,0.26606203037118614,0.0018457111847939639,0.26377027724194546,0.2683537835004268,0.27625271348861236,0.001633618025022981,0.2742243088001246,0.2782811181771001,0.27181768542241774,0.0018296593918230622,0.26954586322661567,0.2740895076182198
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.40,dwt_energy__hist_gradient_boosting__medium__frac_0.40,dwt_energy__hist_gradient_boosting__medium__frac_0.40__seed3407,dwt_energy__hist_gradient_boosting__medium,dwt_energy,boosting,classical,boosting,True,3407,0.4,medium,5,0.3768273092369478,0.0007763696637820476,0.37586331897613207,0.3777912994977635,0.3708892713711991,0.0008840276244389604,0.3697916060965156,0.37198693664588256,0.2783201153377918,0.0009206557642227408,0.2771769702206176,0.27946326045496594,0.2730681645321378,0.0013599472432909909,0.2713795670006869,0.2747567620635887,0.2845426157405119,0.0010086075281398297,0.28329026408450336,0.2857949673965204,0.2796503905226686,0.0013815319705591546,0.2779349920124578,0.2813657890328794
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.60,dwt_energy__hist_gradient_boosting__medium__frac_0.60,dwt_energy__hist_gradient_boosting__medium__frac_0.60__seed3407,dwt_energy__hist_gradient_boosting__medium,dwt_energy,boosting,classical,boosting,True,3407,0.6,medium,5,0.38390060240963847,0.003047120524169464,0.3801171025565895,0.38768410226268746,0.37616179001721173,0.002985430017180613,0.3724548890457217,0.37986869098870174,0.2841199871323188,0.0036175459755027413,0.2796282105326901,0.28861176373194747,0.27710456173954834,0.0034576886814260215,0.272811274186825,0.2813978492922717,0.2915308870713675,0.0037448570295533523,0.2868810329193508,0.29618074122338417,0.2850908698733299,0.003598867262756948,0.2806222859588504,0.28955945378780934
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.80,dwt_energy__hist_gradient_boosting__medium__frac_0.80,dwt_energy__hist_gradient_boosting__medium__frac_0.80__seed3407,dwt_energy__hist_gradient_boosting__medium,dwt_energy,boosting,classical,boosting,True,3407,0.8,medium,5,0.3890612449799196,0.0009404112593543084,0.3878935701756739,0.39022891978416535,0.38076305220883533,0.0007130115569097493,0.37987773142831727,0.3816483729893534,0.2887176941461121,0.002009859551814539,0.286222123899178,0.2912132643930462,0.28089388777568114,0.0017099095225182519,0.27877075468138446,0.2830170208699778,0.296986486909922,0.0018390216811484438,0.29470303989652386,0.2992699339233202,0.290064027609606,0.001531837026461307,0.28816200072273346,0.2919660544964785
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_1.00,dwt_energy__hist_gradient_boosting__medium__frac_1.00,dwt_energy__hist_gradient_boosting__medium__frac_1.00__seed3407,dwt_energy__hist_gradient_boosting__medium,dwt_energy,boosting,classical,boosting,True,3407,1.0,medium,5,0.38894578313253014,0.0014835377854089634,0.38710372767441287,0.3907878385906474,0.3812220309810671,0.0015828946188923539,0.379256607719838,0.3831874542422962,0.2878473111623427,0.002817188051201089,0.2843493101829965,0.2913453121416889,0.2803978423534426,0.002817669287134939,0.2768992438407627,0.28389644086612253,0.29593265258426904,0.002830616265932593,0.2924179782741306,0.2994473268944075,0.2894906965747571,0.0027427515577558154,0.28608512070947445,0.2928962724400398
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.20,dwt_energy__hist_gradient_boosting__small__frac_0.20,dwt_energy__hist_gradient_boosting__small__frac_0.20__seed3407,dwt_energy__hist_gradient_boosting__small,dwt_energy,boosting,classical,boosting,True,3407,0.2,small,5,0.3545230923694779,0.0021426982493598684,0.3518625810942335,0.35718360364472224,0.3486402753872633,0.002267169741399076,0.3458252123415511,0.35145533843297544,0.25932553008402526,0.0018614761718438566,0.2570142021379326,0.26163685803011794,0.254736321812444,0.0019631426997130086,0.2522987581988738,0.25717388542601416,0.26517229308276563,0.001825287824406732,0.2629058989048401,0.26743868726069114,0.261015710521047,0.0019631510762618,0.25857813650661776,0.26345328453547623
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.40,dwt_energy__hist_gradient_boosting__small__frac_0.40,dwt_energy__hist_gradient_boosting__small__frac_0.40__seed3407,dwt_energy__hist_gradient_boosting__small,dwt_energy,boosting,classical,boosting,True,3407,0.4,small,5,0.3654216867469879,0.001541438531190779,0.3635077380173642,0.3673356354766116,0.3593574297188754,0.0018023730627643013,0.35711948797550874,0.3615953714622421,0.2680506481195669,0.0019733216424081346,0.2656004456793124,0.2705008505598214,0.26272209325174256,0.00234894411271191,0.2598054939131955,0.2656386925902896,0.27482222647756893,0.001968438695688973,0.27237808701646077,0.2772663659386771,0.27003102199191636,0.0023570668151816835,0.26710433698614444,0.2729577069976883
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.60,dwt_energy__hist_gradient_boosting__small__frac_0.60,dwt_energy__hist_gradient_boosting__small__frac_0.60__seed3407,dwt_energy__hist_gradient_boosting__small,dwt_energy,boosting,classical,boosting,True,3407,0.6,small,5,0.3687198795180723,0.0016864406754762392,0.366625886846227,0.37081387218991757,0.36160068846815835,0.0013286684838147102,0.35995092864625766,0.36325044829005904,0.26854696885630336,0.0012274609715706066,0.2670228747587039,0.2700710629539028,0.2628284471759281,0.0008677172752875666,0.2617510338745841,0.26390586047727216,0.27664417350308695,0.0013590825007561297,0.27495664969130934,0.27833169731486457,0.2716626435794055,0.0010029037986187667,0.2704173740389988,0.2729079131198122
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.80,dwt_energy__hist_gradient_boosting__small__frac_0.80,dwt_energy__hist_gradient_boosting__small__frac_0.80__seed3407,dwt_energy__hist_gradient_boosting__small,dwt_energy,boosting,classical,boosting,True,3407,0.8,small,5,0.37828815261044174,0.0013333960828607913,0.37663252269900754,0.37994378252187594,0.37109007458405047,0.0012980929234512346,0.369478279334678,0.37270186983342296,0.2745418887675089,0.0019028638161313189,0.272179171273534,0.2769046062614838,0.2682731225764985,0.001810899706565937,0.26602459360649783,0.27052165154649915,0.2832985977786287,0.0017758951272582651,0.28109353273452664,0.28550366282273076,0.27775637473110726,0.0016562292936814066,0.2756998944443726,0.2798128550178419
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_1.00,dwt_energy__hist_gradient_boosting__small__frac_1.00,dwt_energy__hist_gradient_boosting__small__frac_1.00__seed3407,dwt_energy__hist_gradient_boosting__small,dwt_energy,boosting,classical,boosting,True,3407,1.0,small,5,0.37887048192771083,0.0011876230550943191,0.37739585313676344,0.38034511071865823,0.37201376936316694,0.0009735564856802211,0.37080493932468,0.37322259940165387,0.27695743731388556,0.0018560171455936326,0.274652887644153,0.2792619869836181,0.2708673828418221,0.0020124765868546057,0.26836856311669677,0.27336620256694744,0.2849449602983728,0.0015342835822265706,0.28303989561128695,0.28685002498545864,0.2795101901796232,0.0015528557473152803,0.27758206510377803,0.28143831525546836
UT_HAR,dwt_energy__knn__large__frac_0.20,dwt_energy__knn__large__frac_0.20,dwt_energy__knn__large__frac_0.20__seed3407,dwt_energy__knn__large,dwt_energy,instance_based,classical,instance_based,True,3407,0.2,large,5,0.3628212851405622,0.001463958195443598,0.36100354095440457,0.3646390293267199,0.3565748709122203,0.0014359428441476328,0.35479191237916385,0.3583578294452767,0.27186393427291083,0.001715724592912269,0.2697335808150589,0.2739942877307628,0.2661964485028288,0.0015972060851479613,0.2642132552091886,0.268179641796469,0.2779867017422162,0.001722880328125151,0.2758474632655697,0.28012594021886267,0.2728987898890822,0.0016936917661370971,0.27079579379901564,0.2750017859791488
UT_HAR,dwt_energy__knn__large__frac_0.40,dwt_energy__knn__large__frac_0.40,dwt_energy__knn__large__frac_0.40__seed3407,dwt_energy__knn__large,dwt_energy,instance_based,classical,instance_based,True,3407,0.4,large,5,0.3709387550200803,0.0016250838209278895,0.3689209469455707,0.37295656309458985,0.3640562248995983,0.0015770874363056355,0.36209801220791815,0.3660144375912785,0.27974617988123607,0.0023328173064267013,0.27684960461745933,0.2826427551450128,0.2729760514272562,0.0023557382414627548,0.27005101606364007,0.2759010867908724,0.2854433643455817,0.002440169463819512,0.2824134937728408,0.2884732349183226,0.27923672303467617,0.0025555483409224096,0.2760635906640834,0.2824098554052689
UT_HAR,dwt_energy__knn__large__frac_0.60,dwt_energy__knn__large__frac_0.60,dwt_energy__knn__large__frac_0.60__seed3407,dwt_energy__knn__large,dwt_energy,instance_based,classical,instance_based,True,3407,0.6,large,5,0.3770732931726907,0.0006198325516284101,0.376303669408419,0.3778429169369625,0.3692082616179001,0.00040497318397202727,0.3687054209951241,0.3697111022406761,0.2833492394335604,0.0019493243862922945,0.2809288335222806,0.2857696453448402,0.27597652233632197,0.0017219192513566013,0.2738384771940985,0.27811456747854546,0.2895963393451065,0.0018471858629884232,0.2873027551610428,0.29188992352917015,0.2829199010376401,0.0017619574401681708,0.280732141917816,0.2851076601574642
UT_HAR,dwt_energy__knn__large__frac_0.80,dwt_energy__knn__large__frac_0.80,dwt_energy__knn__large__frac_0.80__seed3407,dwt_energy__knn__large,dwt_energy,instance_based,classical,instance_based,True,3407,0.8,large,5,0.37570783132530117,0.001865248657415677,0.3733918192196902,0.3780238434309121,0.3681181870338497,0.0014578673378011818,0.3663080056463448,0.36992836842135457,0.28299492384660296,0.0018481162932167169,0.28070018438082195,0.285289663312384,0.27581298437655183,0.0018331163491855352,0.2735368698012494,0.27808909895185424,0.2892995268886292,0.0018713500126612697,0.28697593894986956,0.29162311482738884,0.28287775996808007,0.0019635314911432573,0.28043971360618813,0.285315806329972
UT_HAR,dwt_energy__knn__large__frac_1.00,dwt_energy__knn__large__frac_1.00,dwt_energy__knn__large__frac_1.00__seed3407,dwt_energy__knn__large,dwt_energy,instance_based,classical,instance_based,True,3407,1.0,large,5,0.3763805220883534,0.0014761298422361466,0.37454766480657453,0.3782133793701322,0.3690361445783132,0.0013303705765062535,0.36738427132919577,0.3706880178274306,0.2839303603956642,0.0017267088965633372,0.2817863681234234,0.28607435266790504,0.2768834716747097,0.002205318976425495,0.2741452064971266,0.27962173685229286,0.2904794917955243,0.0018987421394955678,0.28812189203904026,0.2928370915520083,0.2842423746163249,0.0025418777218319116,0.28108621656129,0.2873985326713598
UT_HAR,dwt_energy__knn__medium__frac_0.20,dwt_energy__knn__medium__frac_0.20,dwt_energy__knn__medium__frac_0.20__seed3407,dwt_energy__knn__medium,dwt_energy,instance_based,classical,instance_based,True,3407,0.2,medium,5,0.3787098393574297,0.0017282314611540928,0.37656395657155156,0.3808557221433078,0.37058519793459554,0.002035667551151107,0.36805758282401957,0.3731128130451715,0.2746471238260405,0.002542811673926616,0.27148980611631357,0.27780444153576744,0.26748427443224376,0.0028837193956494185,0.26390366387774394,0.2710648849867436,0.28292863820402164,0.0025945704164337295,0.2797070535271313,0.28615022288091196,0.2763310403146689,0.002946480354412525,0.27267250173718016,0.2799895788921576
UT_HAR,dwt_energy__knn__medium__frac_0.40,dwt_energy__knn__medium__frac_0.40,dwt_energy__knn__medium__frac_0.40__seed3407,dwt_energy__knn__medium,dwt_energy,instance_based,classical,instance_based,True,3407,0.4,medium,5,0.3860140562248996,0.0023348366050727166,0.38311497367069247,0.3889131387791067,0.3780493402180149,0.0024482098568837977,0.3750094861786747,0.3810891942573551,0.28227362089722335,0.0021911528173844297,0.27955294532931435,0.28499429646513236,0.27483757565802014,0.00252757444967139,0.27169917746108346,0.2779759738549568,0.28964347446000793,0.002335734900792031,0.28674327652434645,0.2925436723956694,0.2825987736245185,0.002652426618724604,0.2793053509841708,0.2858921962648662
UT_HAR,dwt_energy__knn__medium__frac_0.60,dwt_energy__knn__medium__frac_0.60,dwt_energy__knn__medium__frac_0.60__seed3407,dwt_energy__knn__medium,dwt_energy,instance_based,classical,instance_based,True,3407,0.6,medium,5,0.3894176706827309,0.002438526946071137,0.3863898395651446,0.39244550180031723,0.3805794606999426,0.0022944455959214762,0.3777305302076497,0.3834283911922355,0.28633576990533616,0.0019017208636236144,0.28397447157434175,0.28869706823633057,0.27798047914074714,0.001844334265301937,0.2756904356828681,0.28027052259862617,0.2935646284266223,0.002228558875831331,0.2907975071026251,0.2963317497506195,0.2859233107672183,0.002246707495384624,0.28313365495570464,0.2887129665787319
UT_HAR,dwt_energy__knn__medium__frac_0.80,dwt_energy__knn__medium__frac_0.80,dwt_energy__knn__medium__frac_0.80__seed3407,dwt_energy__knn__medium,dwt_energy,instance_based,classical,instance_based,True,3407,0.8,medium,5,0.3891164658634538,0.0029919320737191654,0.38540149152244557,0.392831440204462,0.38048766494549624,0.0028386559258395815,0.37696300807909344,0.38401232181189904,0.2854474974031414,0.002196366231032462,0.2827203485271979,0.2881746462790849,0.27717736199878173,0.002011463580888078,0.27467980008669496,0.2796749239108685,0.29310406975152015,0.0024926892999534798,0.29000898718906015,0.29619915231398014,0.2857192409083821,0.0023074004782507956,0.2828542248050999,0.28858425701166424
UT_HAR,dwt_energy__knn__medium__frac_1.00,dwt_energy__knn__medium__frac_1.00,dwt_energy__knn__medium__frac_1.00__seed3407,dwt_energy__knn__medium,dwt_energy,instance_based,classical,instance_based,True,3407,1.0,medium,5,0.38691265060240965,0.0024626935125886813,0.3838548127292183,0.389970488475601,0.378548479632817,0.0022089657292136814,0.37580568641358647,0.38129127285204756,0.2854090576112068,0.002181517652053494,0.28270034568120594,0.2881177695412076,0.2775807616673472,0.002350644571872287,0.2746620509298803,0.2804994724048141,0.29366904563355406,0.0024987921717480933,0.29056638535490104,0.2967717059122071,0.28663393343602184,0.0026052982968174524,0.283399028336282,0.2898688385357617
UT_HAR,dwt_energy__knn__small__frac_0.20,dwt_energy__knn__small__frac_0.20,dwt_energy__knn__small__frac_0.20__seed3407,dwt_energy__knn__small,dwt_energy,instance_based,classical,instance_based,True,3407,0.2,small,5,0.36611947791164656,0.002509814246861504,0.36300313191913974,0.3692358239041534,0.35861732644865174,0.0022527871204193702,0.3558201217856099,0.3614145311116936,0.24385757274573025,0.003045654809120587,0.24007589281828906,0.24763925267317144,0.23860106391544128,0.002849539214510705,0.2350628936613135,0.24213923416956906,0.26058372997684237,0.002803664675909849,0.25710252048572946,0.2640649394679553,0.2553922159019593,0.0025569602154081592,0.25221733045764766,0.258567101346271
UT_HAR,dwt_energy__knn__small__frac_0.40,dwt_energy__knn__small__frac_0.40,dwt_energy__knn__small__frac_0.40__seed3407,dwt_energy__knn__small,dwt_energy,instance_based,classical,instance_based,True,3407,0.4,small,5,0.3770381526104417,0.0020425157810393998,0.374502034299362,0.3795742709215214,0.3697246127366609,0.002253791414678484,0.3669261610775939,0.3725230643957279,0.26320216836120536,0.0028218266178194795,0.2596984078406858,0.2667059288817249,0.25753754217741875,0.0032986903837769403,0.253441677086662,0.2616334072681755,0.2740067701124115,0.002408713461092703,0.2710159573257839,0.2769975828990391,0.26851341345504853,0.0027904240784684758,0.2650486443370933,0.27197818257300377
UT_HAR,dwt_energy__knn__small__frac_0.60,dwt_energy__knn__small__frac_0.60,dwt_energy__knn__small__frac_0.60__seed3407,dwt_energy__knn__small,dwt_energy,instance_based,classical,instance_based,True,3407,0.6,small,5,0.37946787148594374,0.0033149639613034684,0.3753518000798503,0.3835839428920372,0.3717670682730923,0.003240547373878562,0.3677433972644735,0.3757907392817111,0.26658272972636965,0.0028920901521726316,0.2629917255048572,0.2701737339478821,0.26055975535634845,0.00293993441914483,0.2569093446310162,0.2642101660816807,0.27786097427139345,0.0027515706738681367,0.2744444480271381,0.2812775005156488,0.27218458021225017,0.002751501911114344,0.26876813934823063,0.2756010210762697
UT_HAR,dwt_energy__knn__small__frac_0.80,dwt_energy__knn__small__frac_0.80,dwt_energy__knn__small__frac_0.80__seed3407,dwt_energy__knn__small,dwt_energy,instance_based,classical,instance_based,True,3407,0.8,small,5,0.3833182730923695,0.0016495375892896947,0.38127010165406466,0.3853664445306743,0.3747561675272518,0.0013644791731526342,0.37306194286164934,0.3764503921928543,0.2689192792237355,0.0017894439932070092,0.26669739104056833,0.27114116740690264,0.26215982426289614,0.001637801068428284,0.2601262256400091,0.2641934228857832,0.28062477189423973,0.0017251176434663004,0.2784827554236815,0.28276678836479796,0.27432909659020704,0.0015645020365004118,0.272386510736368,0.2762716824440461
UT_HAR,dwt_energy__knn__small__frac_1.00,dwt_energy__knn__small__frac_1.00,dwt_energy__knn__small__frac_1.00__seed3407,dwt_energy__knn__small,dwt_energy,instance_based,classical,instance_based,True,3407,1.0,small,5,0.3794327309236948,0.0016927983283262593,0.37733084418319257,0.381534617664197,0.3707401032702237,0.001654498512803007,0.36868577203179453,0.3727944345086529,0.2680124476842228,0.002646162103782433,0.264726803466545,0.2712980919019006,0.2608821906281019,0.002717038419464652,0.2575085418409162,0.26425583941528763,0.27945314229219526,0.002111637502116218,0.2768311980285606,0.2820750865558299,0.2728297037295036,0.0021892376053561386,0.27011140621141905,0.27554800124758816
UT_HAR,dwt_energy__lda__large__frac_0.20,dwt_energy__lda__large__frac_0.20,dwt_energy__lda__large__frac_0.20__seed3407,dwt_energy__lda__large,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.2,large,5,0.3821586345381526,0.0016211051189682375,0.3801457666746259,0.38417150240167924,0.3812621916236373,0.0018226897424961084,0.3789990233904846,0.38352535985679,0.1972552798847233,0.0008214691472412423,0.1962352912189587,0.1982752685504879,0.19576485104381983,0.0008964776776640009,0.19465172698627112,0.19687797510136854,0.2529946223690002,0.0010312257269781116,0.25171418650979,0.25427505822821045,0.25286802144882276,0.0011962202255232886,0.2513827178608673,0.2543533250367782
UT_HAR,dwt_energy__lda__large__frac_0.40,dwt_energy__lda__large__frac_0.40,dwt_energy__lda__large__frac_0.40__seed3407,dwt_energy__lda__large,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.4,large,5,0.3889357429718875,0.0010291776845343145,0.3876578500932465,0.3902136358505285,0.3872690763052209,0.001477045462309205,0.38543508213096134,0.38910307047948045,0.21363221352208459,0.0006781390896486121,0.21279019262869323,0.21447423441547595,0.21119335210249363,0.0011013707557074178,0.20982581968645725,0.21256088451853,0.26542858411106507,0.0006520513710428122,0.2646189553986618,0.2662382128234683,0.26397393176829326,0.001048813856210862,0.262671657362219,0.26527620617436753
UT_HAR,dwt_energy__lda__large__frac_0.60,dwt_energy__lda__large__frac_0.60,dwt_energy__lda__large__frac_0.60__seed3407,dwt_energy__lda__large,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.6,large,5,0.38636546184738957,0.0012141176084847886,0.38485793572334875,0.3878729879714304,0.3848479632816982,0.0014617850171915656,0.38303291745273776,0.3866630091106586,0.21698152952075814,0.001170472999781505,0.21552819533605988,0.2184348637054564,0.21503819150099918,0.001196791240723976,0.21355217890402658,0.21652420409797177,0.2677801586461194,0.0013910519725502328,0.26605293949217346,0.2695073778000654,0.2665283572136519,0.0013354064933257049,0.26487023104792184,0.268186483379382
UT_HAR,dwt_energy__lda__large__frac_0.80,dwt_energy__lda__large__frac_0.80,dwt_energy__lda__large__frac_0.80__seed3407,dwt_energy__lda__large,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.8,large,5,0.38561746987951806,0.00079849265665597,0.3846260102949183,0.38660892946411785,0.38394148020654045,0.0011256170740272557,0.38254384200995734,0.38533911840312357,0.21495147201084147,0.0004562116577875657,0.2143850104198058,0.21551793360187715,0.2131261192751861,0.0004488807825557744,0.21256876016800105,0.21368347838237114,0.26799990922248373,0.000805591052326731,0.26699963581553454,0.2690001826294329,0.2667493920416379,0.0008563908019545273,0.2656860424144581,0.2678127416688177
UT_HAR,dwt_energy__lda__large__frac_1.00,dwt_energy__lda__large__frac_1.00,dwt_energy__lda__large__frac_1.00__seed3407,dwt_energy__lda__large,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,1.0,large,5,0.3864558232931727,0.00037170635488823953,0.3859942888944044,0.38691735769194097,0.38472748135398743,0.0008355017246923679,0.38369006894199975,0.3857648937659751,0.2168060226465673,0.0005490122154902447,0.21612433394401895,0.21748771134911563,0.21479052558204664,0.0005099271047382464,0.21415736745438488,0.2154236837097084,0.26826179139471434,0.0003518860388193247,0.26782486716884185,0.26869871562058684,0.2668423510734484,0.0002706732286734324,0.266506265870127,0.2671784362767698
UT_HAR,dwt_energy__lda__medium__frac_0.20,dwt_energy__lda__medium__frac_0.20,dwt_energy__lda__medium__frac_0.20__seed3407,dwt_energy__lda__medium,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.2,medium,5,0.38136044176706824,0.0015832763510538527,0.3793945445227572,0.38332633901137925,0.3805220883534136,0.0019772661543649562,0.3780669881546718,0.3829771885521554,0.195038570070464,0.0010882643995027033,0.19368731134507464,0.19638982879585334,0.1934956243505312,0.0012924364390537548,0.19189085255419147,0.1951003961468709,0.2519208035991312,0.0012868749462040207,0.2503229373082393,0.25351866989002314,0.2517839448644377,0.0015576401061008563,0.249849879222534,0.25371801050634146
UT_HAR,dwt_energy__lda__medium__frac_0.40,dwt_energy__lda__medium__frac_0.40,dwt_energy__lda__medium__frac_0.40__seed3407,dwt_energy__lda__medium,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.4,medium,5,0.38236947791164655,0.0010319592922236418,0.3810881312108806,0.3836508246124125,0.38116465863453813,0.0013230826891106895,0.3795218344928228,0.3828074827762535,0.20862936311626173,0.0006513537095616288,0.20782060066500258,0.2094381255675209,0.2061576898588635,0.0008639825217216689,0.2050849138665644,0.20723046585116262,0.26082967423000003,0.0007423204917428864,0.25990796160027396,0.2617513868597261,0.25944909366448743,0.001040176172943162,0.25815754435875454,0.2607406429702203
UT_HAR,dwt_energy__lda__medium__frac_0.60,dwt_energy__lda__medium__frac_0.60,dwt_energy__lda__medium__frac_0.60__seed3407,dwt_energy__lda__medium,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.6,medium,5,0.37840361445783127,0.0007558514072335537,0.3774651009774777,0.37934212793818484,0.37715433161216294,0.0010171665622783117,0.37589135251160527,0.3784173107127206,0.20766837155731147,0.0003725394745909211,0.20720580270380218,0.20813094041082075,0.20552422017947464,0.00039741084268458515,0.20503076944361737,0.2060176709153319,0.26138382716285674,0.0008074552772751167,0.26038123901490456,0.2623864153108089,0.26014093891865264,0.0009033550491667735,0.25901927547650666,0.2612626023607986
UT_HAR,dwt_energy__lda__medium__frac_0.80,dwt_energy__lda__medium__frac_0.80,dwt_energy__lda__medium__frac_0.80__seed3407,dwt_energy__lda__medium,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.8,medium,5,0.3776004016064257,0.0007772212800604022,0.3766353539243369,0.37856544928851454,0.3761732644865175,0.0010977100703214154,0.37481027741173367,0.37753625156130133,0.2082028327808339,0.0005193389801126999,0.2075579882663641,0.2088476772953037,0.20614619976307608,0.0005620788776066693,0.2054482866566011,0.20684411286955107,0.26229344484246747,0.0008749581304373021,0.2612070408319678,0.26337984885296717,0.26103051985468545,0.0010107700957398577,0.2597754830163443,0.2622855566930266
UT_HAR,dwt_energy__lda__medium__frac_1.00,dwt_energy__lda__medium__frac_1.00,dwt_energy__lda__medium__frac_1.00__seed3407,dwt_energy__lda__medium,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,1.0,medium,5,0.3781777108433734,0.0009573755156350181,0.37698897213284766,0.3793664495538992,0.376758462421113,0.001132904112479474,0.3753517761712302,0.37816514867099577,0.20976351284203737,0.000717353087229267,0.20887280133962446,0.21065422434445027,0.2076692542870818,0.0007310635377069164,0.20676151901191164,0.20857698956225196,0.26186585585140887,0.000782106701129713,0.2608947421178622,0.26283696958495556,0.2605834920660504,0.0008467509582263871,0.2595321118857762,0.26163487224632465
UT_HAR,dwt_energy__lda__small__frac_0.20,dwt_energy__lda__small__frac_0.20,dwt_energy__lda__small__frac_0.20__seed3407,dwt_energy__lda__small,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.2,small,5,0.3660692771084337,0.0017084322421319718,0.36394797830000786,0.3681905759168595,0.3662248995983936,0.001846930700649799,0.3639316322402195,0.3685181669565677,0.1699496131470591,0.0009939480423355235,0.16871546364680595,0.17118376264731222,0.16921534575911462,0.0010460024643089221,0.1679165621571498,0.17051412936107943,0.2292301834387042,0.0015293777172950788,0.22733121018748384,0.23112915668992454,0.23016653206285756,0.0016275989470545254,0.2281456010467856,0.2321874630789295
UT_HAR,dwt_energy__lda__small__frac_0.40,dwt_energy__lda__small__frac_0.40,dwt_energy__lda__small__frac_0.40__seed3407,dwt_energy__lda__small,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.4,small,5,0.3687751004016064,0.0020447970956001455,0.36623614946436805,0.3713140513388447,0.3688640275387264,0.0020896257779681356,0.3662694144405048,0.37145864063694795,0.1867572982035358,0.0009092084944827716,0.18562836674907549,0.1878862296579961,0.18639861812179856,0.0008363798780969598,0.1853601153383435,0.1874371209052536,0.23826507696977753,0.001305464906407278,0.23664412819457317,0.23988602574498188,0.2391373393460845,0.0012696415810315484,0.2375608711042951,0.2407138075878739
UT_HAR,dwt_energy__lda__small__frac_0.60,dwt_energy__lda__small__frac_0.60,dwt_energy__lda__small__frac_0.60__seed3407,dwt_energy__lda__small,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.6,small,5,0.35908132530120485,0.0023317313907671713,0.35618609837980764,0.36197655222260205,0.3581927710843374,0.0026915825323716425,0.3548507299556974,0.3615348122129774,0.18205579647290385,0.0014609613641026233,0.18024177334433095,0.18386981960147675,0.18103333776992575,0.001632734689244751,0.17900602988767214,0.18306064565217936,0.23845251266599776,0.002079345490074079,0.23587066423114542,0.2410343611008501,0.23885110161177264,0.002365894712871834,0.23591345532325905,0.24178874790028623
UT_HAR,dwt_energy__lda__small__frac_0.80,dwt_energy__lda__small__frac_0.80,dwt_energy__lda__small__frac_0.80__seed3407,dwt_energy__lda__small,dwt_energy,linear_discriminant,classical,linear_discriminant,True,3407,0.8,small,5,0.36466365461847383,0.002068187797983913,0.3620956602881929,0.36723164894875476,0.3640160642570281,0.002422971473373331,0.3610075478098657,0.3670245807041905,0.18276345409465264,0.001447621057951882,0.18096599514395215,0.18456091304535313,0.18213405212659758,0.001574314866501706,0.18017928203502545,0.18408882221816972,0.24042043280305378,0.0019958970828491637,0.23794219925116006,0.2428986663549475,0.2410802719361515,0.0022240098485139096,0.23831879897560118,0.24384174489670182
