timestamp,dataset,configuration_id,run_id,family,model_size,train_seed,epoch,train_loss,val_acc
2026-06-20T12:39:34+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,20,0.149485533160192,0.9380234505862647
2026-06-20T12:39:34+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,21,0.1405794965448203,0.9380234505862647
2026-06-20T12:39:34+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,22,0.15107820817717799,0.9246231155778895
2026-06-20T12:39:34+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,23,0.15850569970077938,0.9296482412060302
2026-06-20T12:39:35+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,24,0.15205187585066865,0.9597989949748744
2026-06-20T12:39:35+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,25,0.13042728409723,0.9597989949748744
2026-06-20T12:39:35+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,26,0.11544333977831735,0.948073701842546
2026-06-20T12:39:36+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,27,0.13244006299862154,0.9396984924623115
2026-06-20T12:39:36+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,28,0.14227428977136258,0.949748743718593
2026-06-20T12:39:36+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,29,0.15379905176383477,0.931323283082077
2026-06-20T12:39:37+0000,UT_HAR,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,small,42,30,0.11311846474806468,0.9447236180904522
2026-06-20T12:40:20+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,1,2.4363624299014055,0.49413735343383586
2026-06-20T12:40:21+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,2,1.3180417749616835,0.6130653266331658
2026-06-20T12:40:21+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,3,1.0505859432397064,0.6800670016750419
2026-06-20T12:40:21+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,4,0.8748083843125237,0.7286432160804021
2026-06-20T12:40:22+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,5,0.7778181080464963,0.8006700167504187
2026-06-20T12:40:22+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,6,0.6543163425392575,0.8023450586264657
2026-06-20T12:40:22+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,7,0.5698782801628113,0.8458961474036851
2026-06-20T12:40:22+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,8,0.5487097435527377,0.8592964824120602
2026-06-20T12:40:23+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,9,0.4618187502578453,0.88107202680067
2026-06-20T12:40:23+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,10,0.42875665205496327,0.8793969849246231
2026-06-20T12:40:23+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,11,0.3971208322931219,0.8844221105527639
2026-06-20T12:40:24+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,12,0.35504977460260745,0.8760469011725294
2026-06-20T12:40:24+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,13,0.3207440663267065,0.8844221105527639
2026-06-20T12:40:24+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,14,0.294252422120836,0.9011725293132329
2026-06-20T12:40:24+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,15,0.28277657401782497,0.9195979899497487
2026-06-20T12:40:25+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,16,0.2722067998515235,0.9246231155778895
2026-06-20T12:40:25+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,17,0.22429047193792132,0.9195979899497487
2026-06-20T12:40:25+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,18,0.20356869476812858,0.9296482412060302
2026-06-20T12:40:26+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,19,0.21716437461199584,0.9279731993299832
2026-06-20T12:40:26+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,20,0.18726202569625996,0.8994974874371859
2026-06-20T12:40:26+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,21,0.20174205275597396,0.9179229480737019
2026-06-20T12:40:27+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,22,0.17117734529353953,0.9128978224455612
2026-06-20T12:40:27+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,23,0.16696424354557637,0.9229480737018425
2026-06-20T12:40:27+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,24,0.15828596745376233,0.9396984924623115
2026-06-20T12:40:28+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,25,0.1389498663721261,0.9447236180904522
2026-06-20T12:40:28+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,26,0.15603071934095136,0.9413735343383585
2026-06-20T12:40:28+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,27,0.14066159587215493,0.932998324958124
2026-06-20T12:40:29+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,28,0.12947695522948546,0.9413735343383585
2026-06-20T12:40:29+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,29,0.15459348013003668,0.9179229480737019
2026-06-20T12:40:29+0000,UT_HAR,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,small,123,30,0.1756620638900333,0.9447236180904522
2026-06-20T12:41:13+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,1,1.8692825502819486,0.542713567839196
2026-06-20T12:41:13+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,2,1.15173766568855,0.6767169179229481
2026-06-20T12:41:14+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,3,0.937499827808804,0.7353433835845896
2026-06-20T12:41:14+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,4,0.8151070497654103,0.7504187604690117
2026-06-20T12:41:14+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,5,0.7089073415155764,0.8040201005025126
2026-06-20T12:41:15+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,6,0.644083731704288,0.8442211055276382
2026-06-20T12:41:15+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,7,0.5201752638375318,0.8542713567839196
2026-06-20T12:41:15+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,8,0.459315844156124,0.8710217755443886
2026-06-20T12:41:16+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,9,0.40753442932058265,0.8877721943048577
2026-06-20T12:41:16+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,10,0.3355066423062925,0.9095477386934674
2026-06-20T12:41:16+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,11,0.31390369600719875,0.9212730318257957
2026-06-20T12:41:17+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,12,0.2891158505722328,0.9078726968174204
2026-06-20T12:41:17+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,13,0.32583849408008436,0.931323283082077
2026-06-20T12:41:17+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,14,0.2964413077742965,0.9279731993299832
2026-06-20T12:41:18+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,15,0.2490162733528349,0.9413735343383585
2026-06-20T12:41:18+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,16,0.2457461017701361,0.9296482412060302
2026-06-20T12:41:18+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,17,0.2318208791591503,0.9279731993299832
2026-06-20T12:41:19+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,18,0.21631693398510968,0.9279731993299832
2026-06-20T12:41:19+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,19,0.18038484702507654,0.9296482412060302
2026-06-20T12:41:19+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,20,0.17504014047207656,0.932998324958124
2026-06-20T12:41:20+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,21,0.13941868822331782,0.9514237855946399
2026-06-20T12:41:20+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,22,0.1607728992347364,0.9564489112227805
2026-06-20T12:41:20+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,23,0.1415630674196614,0.9396984924623115
2026-06-20T12:41:21+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,24,0.13695843531577676,0.9631490787269682
2026-06-20T12:41:21+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,25,0.12656794350456307,0.9581239530988275
2026-06-20T12:41:21+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,26,0.13297389171741628,0.931323283082077
2026-06-20T12:41:22+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,27,0.15852281175277852,0.9447236180904522
2026-06-20T12:41:22+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,28,0.14253382370979698,0.9514237855946399
2026-06-20T12:41:22+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,29,0.15344713324749912,0.9463986599664992
2026-06-20T12:41:23+0000,UT_HAR,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,small,2026,30,0.13989883136970024,0.9430485762144054
2026-06-20T12:42:07+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,1,2.8278947185587,0.507537688442211
2026-06-20T12:42:08+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,2,1.2945358002627338,0.6164154103852596
2026-06-20T12:42:08+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,3,1.0072249681861312,0.711892797319933
2026-06-20T12:42:08+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,4,0.8728195958667331,0.7721943048576214
2026-06-20T12:42:09+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,5,0.7581688364346822,0.7772194304857621
2026-06-20T12:42:09+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,6,0.660629705146507,0.8140703517587939
2026-06-20T12:42:09+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,7,0.603644045414748,0.8174204355108877
2026-06-20T12:42:10+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,8,0.5195473818867294,0.864321608040201
2026-06-20T12:42:10+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,9,0.47771749562687343,0.8592964824120602
2026-06-20T12:42:10+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,10,0.397918744219674,0.8944723618090452
2026-06-20T12:42:10+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,11,0.39438838649679114,0.8944723618090452
2026-06-20T12:42:11+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,12,0.3727621038754781,0.9195979899497487
2026-06-20T12:42:11+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,13,0.3533903498340536,0.897822445561139
2026-06-20T12:42:11+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,14,0.31293381529825703,0.9212730318257957
2026-06-20T12:42:12+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,15,0.2822068432966868,0.9262981574539364
2026-06-20T12:42:12+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,16,0.2724930467428984,0.9346733668341709
2026-06-20T12:42:12+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,17,0.23014792413623245,0.932998324958124
2026-06-20T12:42:12+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,18,0.20174689480551966,0.931323283082077
2026-06-20T12:42:13+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,19,0.23455196343086385,0.9363484087102177
2026-06-20T12:42:13+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,20,0.21555424178088153,0.9463986599664992
2026-06-20T12:42:13+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,21,0.2289326113683206,0.931323283082077
2026-06-20T12:42:14+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,22,0.2194427047614698,0.9430485762144054
2026-06-20T12:42:14+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,23,0.23998402059078217,0.9296482412060302
2026-06-20T12:42:14+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,24,0.1882427845288206,0.9363484087102177
2026-06-20T12:42:15+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,25,0.18094793458779654,0.9564489112227805
2026-06-20T12:42:15+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,26,0.15227095810351549,0.948073701842546
2026-06-20T12:42:15+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,27,0.1670490762701741,0.9597989949748744
2026-06-20T12:42:15+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,28,0.15488184657361773,0.9514237855946399
2026-06-20T12:42:16+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,29,0.14194452817793246,0.9195979899497487
2026-06-20T12:42:16+0000,UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,medium,42,30,0.14164050351138469,0.9581239530988275
2026-06-20T12:43:03+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,1,3.5210697297696716,0.49246231155778897
2026-06-20T12:43:03+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,2,1.3053283558951483,0.6348408710217756
2026-06-20T12:43:03+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,3,1.0307206688103852,0.7185929648241206
2026-06-20T12:43:04+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,4,0.8756336636013455,0.7922948073701842
2026-06-20T12:43:04+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,5,0.7460849196822555,0.7906197654941374
2026-06-20T12:43:04+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,6,0.6593046894779911,0.7973199329983249
2026-06-20T12:43:05+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,7,0.6180645635834446,0.8458961474036851
2026-06-20T12:43:05+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,8,0.5407190852695041,0.8710217755443886
2026-06-20T12:43:06+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,9,0.4527652407134021,0.8693467336683417
2026-06-20T12:43:06+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,10,0.42172063169655977,0.8911222780569514
2026-06-20T12:43:06+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,11,0.41462647583749557,0.8911222780569514
2026-06-20T12:43:07+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,12,0.3715536329481337,0.8777219430485762
2026-06-20T12:43:07+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,13,0.32439718147118884,0.9179229480737019
2026-06-20T12:43:07+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,14,0.32260846705348406,0.9246231155778895
2026-06-20T12:43:08+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,15,0.33485134608215755,0.9195979899497487
2026-06-20T12:43:08+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,16,0.29691131192224995,0.914572864321608
2026-06-20T12:43:08+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,17,0.2606215035473859,0.9195979899497487
2026-06-20T12:43:09+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,18,0.2405646531670182,0.9430485762144054
2026-06-20T12:43:09+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,19,0.2572072689180021,0.9363484087102177
2026-06-20T12:43:09+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,20,0.24412516752878824,0.9346733668341709
2026-06-20T12:43:10+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,21,0.22448636757002938,0.9463986599664992
2026-06-20T12:43:10+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,22,0.2017429048816363,0.9296482412060302
2026-06-20T12:43:10+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,23,0.18257453623745176,0.931323283082077
2026-06-20T12:43:11+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,24,0.18745712715166588,0.9430485762144054
2026-06-20T12:43:11+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,25,0.16988651482043443,0.9296482412060302
2026-06-20T12:43:11+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,26,0.18343963556819493,0.9396984924623115
2026-06-20T12:43:12+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,27,0.1867329050545339,0.9380234505862647
2026-06-20T12:43:12+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,28,0.19585696331880711,0.9262981574539364
2026-06-20T12:43:12+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,29,0.20261325880333228,0.9530988274706867
2026-06-20T12:43:13+0000,UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,medium,123,30,0.17701600795542752,0.9430485762144054
2026-06-20T12:43:59+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,1,2.27703387648971,0.5711892797319933
2026-06-20T12:43:59+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,2,1.1912132015934698,0.695142378559464
2026-06-20T12:44:00+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,3,0.9263433504987646,0.7403685092127303
2026-06-20T12:44:00+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,4,0.8111535332821034,0.7839195979899497
2026-06-20T12:44:01+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,5,0.715243571334415,0.8056951423785594
2026-06-20T12:44:01+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,6,0.6447146181707029,0.8157453936348409
2026-06-20T12:44:01+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,7,0.5703006971765447,0.8408710217755444
2026-06-20T12:44:02+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,8,0.49379097753100926,0.8626465661641541
2026-06-20T12:44:02+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,9,0.45199152054610076,0.9028475711892797
2026-06-20T12:44:03+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,10,0.4066758387618595,0.8676716917922948
2026-06-20T12:44:03+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,11,0.366395131305412,0.8927973199329984
2026-06-20T12:44:03+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,12,0.41184306696609213,0.8710217755443886
2026-06-20T12:44:04+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,13,0.356846923077548,0.9112227805695142
2026-06-20T12:44:04+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,14,0.30865952206982505,0.9045226130653267
2026-06-20T12:44:05+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,15,0.2805881428497809,0.9246231155778895
2026-06-20T12:44:05+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,16,0.27516805904882924,0.9045226130653267
2026-06-20T12:44:05+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,17,0.25847898037345324,0.9179229480737019
2026-06-20T12:44:06+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,18,0.24226202236281502,0.9246231155778895
2026-06-20T12:44:06+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,19,0.22321636671269382,0.9262981574539364
2026-06-20T12:44:07+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,20,0.2130929962904365,0.9396984924623115
2026-06-20T12:44:07+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,21,0.23025638582529845,0.932998324958124
2026-06-20T12:44:07+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,22,0.22061082555188072,0.9195979899497487
2026-06-20T12:44:08+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,23,0.2562103497761267,0.9430485762144054
2026-06-20T12:44:08+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,24,0.2116405983214025,0.9447236180904522
2026-06-20T12:44:08+0000,UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,medium,2026,25,0.1756456795114058,0.9346733668341709
